,supply,demand
2019-09-09,483.03717958150304,250.66250657936084
2019-09-10,463.7669620004639,237.9616968155341
2019-09-11,472.438898275561,257.45673568967936
2019-09-12,467.6411774526395,239.03156019384187
2019-09-13,445.55153528971766,234.68237796128247
2019-09-14,457.0049254494772,250.9086456294548
2019-09-15,461.6421239276983,229.1927160929899
2019-09-16,459.67726266431606,218.02516352757158
2019-09-17,473.13125645761596,229.75190172849636
2019-09-18,461.99166452812267,231.62536766286368
2019-09-19,461.38438445770055,232.8441977983568
2019-09-20,476.25758733791093,226.21896473940274
2019-09-21,445.1821295786333,226.76986425524237
2019-09-22,443.650643762519,228.973188566919
2019-09-23,463.19122827561876,220.93668900653495
2019-09-24,450.4967712343595,227.2998286170281
2019-09-25,447.69312478562824,239.9334479614462
2019-09-26,436.74616706119315,230.22769696505512
2019-09-27,427.82982542476395,232.64440192914472
2019-09-28,452.6432001488524,232.08368503569028
2019-09-29,429.172085944026,229.7775393207814
2019-09-30,442.2127187936915,239.7110281278957
2019-10-01,434.76752671267735,222.77507423919832
2019-10-02,431.69104722412465,215.35653838353096
2019-10-03,431.11886379056614,248.8779439427098
2019-10-04,425.0658805336932,227.3176369248609
2019-10-05,419.6922503503713,230.53692536679173
2019-10-06,408.6756794675261,228.72836863493825
2019-10-07,421.07535369861074,226.1369562835814
2019-10-08,414.59578556312556,237.70404667653642
2019-10-09,404.6797094414941,244.58494501361622
2019-10-10,384.9135925889003,242.63373348030635
2019-10-11,387.1834334581518,238.36988096520085
2019-10-12,402.0234263573855,225.35947054793672
2019-10-13,392.7314893886598,232.2242806857044
2019-10-14,382.05832891511983,246.3852871681998
2019-10-15,366.6889890800965,233.40596904590637
2019-10-16,372.89711049141977,247.8357082332834
2019-10-17,379.01380300894493,241.26738628438548
2019-10-18,358.4256038055929,238.59916366370766
2019-10-19,346.986676792138,210.59892102671733
2019-10-20,364.38129959810027,252.96766454470452
2019-10-21,351.73174453194855,244.42215495490757
2019-10-22,358.98915157709865,262.2185472243127
2019-10-23,352.65975468265907,250.91708928135506
2019-10-24,351.25922230048104,260.9992815584903
2019-10-25,357.2507781148349,253.87494284660778
2019-10-26,350.7782614163236,248.31604899303224
2019-10-27,349.92072149097595,257.2728107169812
2019-10-28,344.31697350669236,261.1002750446081
2019-10-29,353.9614007234658,265.6312522645291
2019-10-30,336.01719846486264,247.32203110066416
2019-10-31,373.447057785631,261.7228559089823
2019-11-01,364.67052733905456,246.8437192126594
2019-11-02,338.3530524784304,258.8724931750568
2019-11-03,352.8483832981756,249.73654569063086
2019-11-04,376.337981393121,249.03343125706675
2019-11-05,360.3854788755377,249.5536006285426
2019-11-06,372.5430468336621,247.132774232532
2019-11-07,370.6586267005787,258.9538087882699
2019-11-08,384.28233471311603,263.87960127970604
2019-11-09,378.0747902316549,239.29812137478942
2019-11-10,401.90189938870043,253.94025232593594
2019-11-11,393.2457507601158,243.34052761025464
2019-11-12,401.24616257460144,252.77946921105266
2019-11-13,424.22506990254425,248.04696106822914
2019-11-14,412.8625780913402,257.9874042338351
2019-11-15,436.0687928329756,229.6946067186279
2019-11-16,433.04310094507093,236.4803469008034
2019-11-17,479.26632409114575,258.31183182738874
2019-11-18,464.33354093738046,248.4521899030107
2019-11-19,451.64350072856706,228.94397900094822
2019-11-20,476.92984626209983,260.5876272768855
2019-11-21,466.64602696761744,236.36810234047536
2019-11-22,475.09630383629894,243.53778837998513
2019-11-23,497.0665278206229,251.5718610077466
2019-11-24,501.59488103878374,264.9493688252111
2019-11-25,499.5669384539808,252.6718473594206
2019-11-26,501.0525799211403,241.1404559855768
2019-11-27,498.8355121378425,247.87170887650223
2019-11-28,515.0907468202286,247.6458024466432
2019-11-29,515.4994754620395,238.92162582596364
2019-11-30,517.1611319775885,242.22245300757297
2019-12-01,511.5872862242596,260.9464976698116
2019-12-02,519.9807946101294,258.2003140076607
2019-12-03,528.3592195683648,281.05745014640576
2019-12-04,525.6577317992491,283.689995609304
2019-12-05,532.9445694908029,289.8519190679159
2019-12-06,526.8158904316128,275.63614173645834
2019-12-07,531.4121793746326,277.62303352834454
2019-12-08,526.020445044118,268.23108493914725
2019-12-09,523.2847652839475,290.7153292508988
2019-12-10,536.40416278004,277.2517471598931
2019-12-11,532.8096360611106,294.55009133505547
2019-12-12,536.123554971656,286.45434812461673
2019-12-13,518.1914823208542,284.4690527813658
2019-12-14,512.9304195718909,308.94259259317806
2019-12-15,522.5699086872658,311.3692009246068
2019-12-16,531.7819507255035,291.9360320683025
2019-12-17,510.3023829854424,302.82159808242426
2019-12-18,496.74284399194744,317.72417761223477
2019-12-19,516.1132687696826,334.1104600916918
2019-12-20,494.8988703653207,327.01001294395184
2019-12-21,502.77117288035447,317.17134709025873
2019-12-22,465.8006774052074,338.1621969953275
2019-12-23,486.03187605004825,348.783124946895
2019-12-24,489.76404605572685,348.38810892242884
2019-12-25,487.13786022715374,330.50937009678546
2019-12-26,462.52073656180454,346.65190250845376
2019-12-27,458.4677621957835,335.8884897577713
2019-12-28,474.96292648972127,350.97548108859024
2019-12-29,453.22951407646514,346.67906049170057
2019-12-30,459.44712529183306,372.79098792083005
2019-12-31,475.21772303869716,350.3255522142182
2020-01-01,460.71350642375035,335.76290902527626
2020-01-02,440.40244011013243,352.02109672753255
2020-01-03,449.91229992093946,355.55258023787013
2020-01-04,421.0382748214903,357.39929015068316
2020-01-05,437.10380534421677,341.32937825903474
2020-01-06,453.1795145802481,348.088929928844
2020-01-07,431.67584930660104,376.62556685834323
2020-01-08,412.9299663381111,354.9066492257044
2020-01-09,420.4541217555366,353.8343066020972
2020-01-10,427.8133478461177,365.56043351010595
2020-01-11,420.2194139932507,344.0061669109215
2020-01-12,409.34738312029805,347.89775452475783
2020-01-13,414.5594492183528,358.6361362006438
2020-01-14,425.8984537233242,346.4718209013334
2020-01-15,406.6678293060268,346.2344795577381
2020-01-16,423.2874966229133,350.70258860028
2020-01-17,396.46498650061045,366.13043590725505
2020-01-18,420.7561295786118,340.5443309612777
2020-01-19,401.2394560082228,358.0118608510145
2020-01-20,425.22368238246736,356.3466310463606
2020-01-21,416.7538021967422,331.9686974459384
2020-01-22,413.0623809607338,352.63152641747865
2020-01-23,429.85919502253336,336.8378821381388
2020-01-24,422.360968200794,325.403081759556
2020-01-25,403.5025833489351,338.8691866295631
2020-01-26,411.52822679433075,321.1621205939972
2020-01-27,416.8411969150016,327.640931635916
2020-01-28,413.91650260011556,333.0598241010092
2020-01-29,402.56003634962883,354.8121069441657
2020-01-30,422.00294774323504,333.1245451427252
2020-01-31,423.09208829014926,345.6184588106352
2020-02-01,420.09064945290214,334.9544954874993
2020-02-02,433.94732225670055,343.0366009091732
2020-02-03,432.8600152763183,356.68279151413236
2020-02-04,435.53528993223574,338.05221948381967
2020-02-05,420.7965640635631,343.941266010844
2020-02-06,437.56733585938355,339.8066024318023
2020-02-07,447.3392710475523,349.1857862504652
2020-02-08,435.12828176347006,344.7277446163628
2020-02-09,429.15059556655524,340.997622107669
2020-02-10,444.06865165261667,348.851940175642
2020-02-11,451.5677873470283,363.7262494237339
2020-02-12,458.7442404188958,349.38963129236015
2020-02-13,446.7929648469786,368.40351813615484
2020-02-14,450.88785049464127,366.34626688282566
2020-02-15,469.87282589863776,376.3371284306165
2020-02-16,463.86749101502915,356.1374588453518
2020-02-17,456.31122630607587,359.6468842378706
2020-02-18,480.34300503900477,363.46006267747674
2020-02-19,455.7680729798736,364.2857060591531
2020-02-20,453.45805213762156,366.1571593873259
2020-02-21,471.01756247830446,381.1270107106795
2020-02-22,468.19103567054896,371.09327780871206
2020-02-23,473.65486245966144,385.80832858011
2020-02-24,484.8626582686324,394.65622932964396
2020-02-25,476.0531060012968,394.0197883107019
2020-02-26,490.32366258883457,393.7078334902204
2020-02-27,466.5110750258933,366.755327743225
2020-02-28,460.7140982983048,384.59611970238274
2020-02-29,462.33055854720703,388.7829783755259
2020-03-01,468.25891406985653,411.37847875584646
2020-03-02,462.409364793488,372.29587214297953
2020-03-03,462.19138030249684,395.3781280241865
2020-03-04,457.79929798626944,394.31914361646767
2020-03-05,455.53577807308,355.27552798772825
2020-03-06,454.20637281182235,361.65302266105385
2020-03-07,458.8850021535552,380.69235042488526
2020-03-08,442.6707429405783,396.1722395826339
2020-03-09,452.24630873423837,378.2119242344222
2020-03-10,443.77998061013085,376.9392030329409
2020-03-11,425.0376412830116,358.561790677528
2020-03-12,442.0482437474545,364.494472299053
2020-03-13,424.7498654392869,364.6169867939981
2020-03-14,427.07277185057984,388.8047794726027
2020-03-15,415.9205789092327,366.7496499585212
2020-03-16,420.3118814986582,335.12321698510067
2020-03-17,383.8243058286316,361.03283341642157
2020-03-18,393.5540710406482,344.899105270784
2020-03-19,400.80180899503233,349.28224380490775
2020-03-20,380.23172975290805,339.78384681655933
2020-03-21,375.97397790411816,332.68080630679424
2020-03-22,377.2385227175623,341.8070101705182
2020-03-23,374.0333561150625,320.9900916301984
2020-03-24,369.1338987492093,330.9342104967422
2020-03-25,357.53718701363704,309.54206792916625
2020-03-26,361.17307213685325,320.4253529125463
2020-03-27,344.25142070013953,314.14839778673274
2020-03-28,339.3584351327785,315.209874251974
2020-03-29,343.7657994012664,310.0477959123582
2020-03-30,326.1429878363606,325.351882440618
2020-03-31,336.912336649649,303.3784503806173
2020-04-01,343.3459122101523,292.0147910968166
2020-04-02,320.2640735030713,292.8832772315236
2020-04-03,329.59677142391854,298.396712596345
2020-04-04,323.63102135198847,290.36553563151705
2020-04-05,329.797657251671,271.01609058346423
2020-04-06,328.7961596830657,276.9333890037063
2020-04-07,316.62540881754273,264.21230707305295
2020-04-08,303.8960728028857,256.7508484013894
2020-04-09,312.71316467809663,274.89851974952
2020-04-10,311.11570644583077,276.04739774568776
2020-04-11,318.58117779979574,271.6500405503906
2020-04-12,335.8900278128346,257.5432198168614
2020-04-13,316.84324865208447,259.4273032670237
2020-04-14,328.82115757517494,272.25152533217323
2020-04-15,332.95226622836253,247.98637301160988
2020-04-16,336.8374357110478,257.04992120813245
2020-04-17,322.54608820982907,253.13320333959143
2020-04-18,348.1712796978564,261.7879952473258
2020-04-19,327.45271331993297,242.75410447899395
2020-04-20,337.6080860303141,252.16629545326938
2020-04-21,360.53050706940905,234.02609908840722
2020-04-22,351.9313292165424,237.2072627973232
2020-04-23,354.189157021108,239.1624342056988
2020-04-24,341.205970798835,257.95900158715057
2020-04-25,364.9984128686396,252.01808867535064
2020-04-26,355.6205756037452,228.36960799029472
2020-04-27,370.4702112507508,257.61865443301014
2020-04-28,355.68266355880337,235.8798250673523
2020-04-29,390.24356414892225,244.7638126308523
2020-04-30,377.8758231889061,247.71504241950439
2020-05-01,372.05530364136,244.26041994740433
2020-05-02,384.61126408877607,253.1628079482199
2020-05-03,369.280790414929,255.90681663406133
2020-05-04,381.8308928819834,229.98941113117067
2020-05-05,382.9249316227607,246.94064555340586
2020-05-06,398.87295436395,257.19094542751714
2020-05-07,394.0065363145264,248.74184934551164
2020-05-08,407.2127594431687,254.57105342683948
2020-05-09,380.26224913908214,278.1392779942346
2020-05-10,387.3031571897417,273.69384726993576
2020-05-11,429.2430002768482,256.9524146216842
2020-05-12,390.14100600777635,257.9446599015987
2020-05-13,427.3695714935201,279.83844939356857
2020-05-14,423.69972857621,270.9151560027181
2020-05-15,426.06255089029656,267.2941350521729
2020-05-16,419.9232773235927,279.37205369683267
2020-05-17,434.3584546930858,272.8240504282434
2020-05-18,437.64796750568837,287.9334585078358
2020-05-19,419.8915310760283,285.27764026134406
2020-05-20,439.86823955748775,282.0537983946204
2020-05-21,440.30139010121076,300.73723660751233
2020-05-22,450.3401133828321,310.1141626353523
2020-05-23,457.8904895144508,311.2727453302227
2020-05-24,455.50214243294647,310.8958523136557
2020-05-25,436.2272925170953,311.9108438149051
2020-05-26,454.1299431150131,319.36227182767476
2020-05-27,451.7727185848009,300.83862604732656
2020-05-28,461.7303658219305,322.0956082206324
2020-05-29,457.1881319998481,318.93410472705085
2020-05-30,456.4331702353927,330.25452704187705
2020-05-31,456.7034786146903,335.62665628727336
2020-06-01,474.8690694124079,327.6677399243459
2020-06-02,459.3140546713646,333.2320131330301
2020-06-03,446.1270654565472,330.12367951379656
2020-06-04,480.0769924483274,341.7192201625771
2020-06-05,465.2664497548073,341.1592937638884
2020-06-06,483.94932700813456,336.80627418098254
2020-06-07,470.24595038510546,353.52363705009157
2020-06-08,462.0143229185337,345.6496409046763
2020-06-09,470.87430880644877,324.2868461733016
2020-06-10,468.36333782679054,362.95461476155725
2020-06-11,463.78398688585105,358.15602930860206
2020-06-12,438.12695422299885,341.0655497561554
2020-06-13,469.50727465313554,349.6592591179789
2020-06-14,463.60364953894236,339.570765083055
2020-06-15,448.4771398956411,353.6441065213224
2020-06-16,470.82995654961945,355.96476399068786
2020-06-17,469.4486872515456,336.30717712471784
2020-06-18,474.8345448932739,351.92723806286375
2020-06-19,463.4968884314833,342.07766867202474
2020-06-20,470.5639423894618,351.55579417021437
2020-06-21,460.8086195868645,348.03710466762243
2020-06-22,472.01649320807303,362.72808091541987
2020-06-23,449.34692654528783,348.6523430899464
2020-06-24,459.41186383577394,347.37799453011803
2020-06-25,469.7787764660367,355.6728902857006
2020-06-26,463.4100899747493,337.7588159045715
2020-06-27,457.2214116581048,371.9042828105444
2020-06-28,457.81211532430507,366.29700362374234
2020-06-29,467.03204297527384,344.38403886960015
2020-06-30,443.7312105100887,352.14837369777393
2020-07-01,450.7597589152431,325.4356865380458
2020-07-02,455.5901258973091,346.25405757497794
2020-07-03,449.44921975485914,347.4254492239054
2020-07-04,452.4812619005768,339.4167077229893
2020-07-05,453.4478568051853,329.01982480418366
2020-07-06,466.9209817418174,353.0434773580361
2020-07-07,431.3050605549723,307.7381239189016
2020-07-08,455.9237509153359,334.35681447881416
2020-07-09,457.2145187011868,322.065937950336
2020-07-10,440.2297342957518,327.7299329307245
2020-07-11,452.4275434590922,320.91969720637763
2020-07-12,470.86440124691546,334.9144131640599
2020-07-13,450.75337407676153,337.58004878971184
2020-07-14,431.0869666723966,323.8133054362293
2020-07-15,444.6064179441221,334.81992072579334
2020-07-16,447.50661804703964,337.00396754982427
2020-07-17,461.0479463529168,306.34697612974963
2020-07-18,452.2949582368509,313.9434129549568
2020-07-19,468.4257243311756,308.64704300922324
2020-07-20,449.63807527814583,316.23856877944195
2020-07-21,449.71852325275665,305.8334153251718
2020-07-22,459.1941424168302,307.612881482548
2020-07-23,466.68223931131797,312.6337219049119
2020-07-24,451.05604261467045,302.34152459740307
2020-07-25,469.2748497550529,309.7989804493465
2020-07-26,464.03543901469135,309.21257634990286
2020-07-27,452.93940604607894,287.1074083843215
2020-07-28,476.2093999992353,288.31649784398456
2020-07-29,467.36056648774525,286.7650089013051
2020-07-30,455.5890858232413,296.0661800587343
2020-07-31,465.15567570121533,290.8687825229647
2020-08-01,470.9487194841039,290.03322208040555
2020-08-02,466.0719629112687,284.75418874591816
2020-08-03,450.3178770791677,274.2372083081362
2020-08-04,460.90906560063115,289.422751938997
2020-08-05,459.5903929097578,267.1614021877569
2020-08-06,452.509200598261,270.65883943468987
2020-08-07,464.68743990937185,273.0443259049512
2020-08-08,464.9436282239362,259.8629972820375
2020-08-09,450.81765847918143,270.66627454432
2020-08-10,435.2399470636954,259.03606728875064
2020-08-11,443.957796580623,265.33266269215324
2020-08-12,441.74060718144256,245.04196319203243
2020-08-13,453.51445616150716,261.33530943254635
2020-08-14,446.48299444903984,254.15120293874534
2020-08-15,448.02021803757174,272.49693577411347
2020-08-16,452.54545942663316,244.02539112170615
2020-08-17,427.3376541766059,241.93980986037727
2020-08-18,422.03792155089707,249.28057477434137
2020-08-19,429.7014597493264,243.83407916838524
2020-08-20,414.8657890565161,239.62199975414612
2020-08-21,410.4649466151965,239.4389996469905
2020-08-22,401.5102018403277,245.41622791727542
2020-08-23,411.0888587654753,240.6807328910093
2020-08-24,411.7638008065994,249.37993884541493
2020-08-25,399.71175286598634,234.3431770980781
2020-08-26,384.10508221133506,241.9984510461059
2020-08-27,386.53962929330044,237.653187292782
2020-08-28,382.85540437453335,241.75803607264464
2020-08-29,367.9563151684447,240.4441643142093
2020-08-30,378.208569878479,230.01916505952545
2020-08-31,349.68921641525,241.94303943143913
2020-09-01,351.83914752769203,224.15647339165295
